2026-05-09 12:05:11,562 - nanochat.common - [32m[1mINFO[0m - Distributed world size: 1
/Users/chenshangyu/WorkSpace/nanochat/nanochat/tokenizer.py:405: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  token_bytes = torch.load(f, map_location=device)

                                                       █████                █████
                                                      ░░███                ░░███
     ████████    ██████   ████████    ██████   ██████  ░███████    ██████  ███████
    ░░███░░███  ░░░░░███ ░░███░░███  ███░░███ ███░░███ ░███░░███  ░░░░░███░░░███░
     ░███ ░███   ███████  ░███ ░███ ░███ ░███░███ ░░░  ░███ ░███   ███████  ░███
     ░███ ░███  ███░░███  ░███ ░███ ░███ ░███░███  ███ ░███ ░███  ███░░███  ░███ ███
     ████ █████░░████████ ████ █████░░██████ ░░██████  ████ █████░░███████  ░░█████
    ░░░░ ░░░░░  ░░░░░░░░ ░░░░ ░░░░░  ░░░░░░   ░░░░░░  ░░░░ ░░░░░  ░░░░░░░░   ░░░░░
    
Autodetected device type: mps
COMPUTE_DTYPE: torch.float32 (auto-detected: no CUDA (CPU/MPS))
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
WARNING: Flash Attention 3 not available, using PyTorch SDPA fallback
WARNING: Training will be less efficient without FA3
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
Vocab size: 32,768
Model config:
{
  "sequence_len": 256,
  "vocab_size": 32768,
  "n_layer": 4,
  "n_head": 4,
  "n_kv_head": 4,
  "n_embd": 256,
  "window_pattern": "L"
}
Skipping torch.compile (device_type=mps): inductor backend not fully supported on MPS/CPU.
Parameter counts:
wte                     : 8,388,608
value_embeds            : 16,777,216
lm_head                 : 8,388,608
transformer_matrices    : 3,145,824
scalars                 : 34
total                   : 36,700,290
Estimated FLOPs per token: 7.235232e+07
Scaling LRs by 0.0884 for batch size 4,096 (reference: 524,288)
Scaling weight decay from 0.280000 to 0.236238 for depth 4
Scaling the LR for the AdamW parameters ∝1/√(256/768) = 1.732051
Using user-provided number of iterations: 2,000
Total number of training tokens: 8,192,000
Tokens : Scaling params ratio: 0.71
Total training FLOPs estimate: 5.927102e+14
Tokens / micro-batch / rank: 4 x 256 = 1,024
Tokens / micro-batch: 1,024
Total batch size 4,096 => gradient accumulation steps: 4
Step 00000 | Validation bpb: 3.247323
step 00000/02000 (0.00%) | loss: 10.397114 | lrm: 0.03 | dt: 3760.28ms | tok/sec: 1,089 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00001/02000 (0.05%) | loss: 10.396883 | lrm: 0.05 | dt: 509.08ms | tok/sec: 8,045 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00002/02000 (0.10%) | loss: 10.396527 | lrm: 0.07 | dt: 346.50ms | tok/sec: 11,821 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00003/02000 (0.15%) | loss: 10.396025 | lrm: 0.10 | dt: 337.93ms | tok/sec: 12,120 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00004/02000 (0.20%) | loss: 10.394662 | lrm: 0.12 | dt: 335.40ms | tok/sec: 12,212 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00005/02000 (0.25%) | loss: 10.393213 | lrm: 0.15 | dt: 341.97ms | tok/sec: 11,977 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00006/02000 (0.30%) | loss: 10.391069 | lrm: 0.17 | dt: 335.70ms | tok/sec: 12,201 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00007/02000 (0.35%) | loss: 10.388288 | lrm: 0.20 | dt: 335.69ms | tok/sec: 12,201 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00008/02000 (0.40%) | loss: 10.385369 | lrm: 0.23 | dt: 343.02ms | tok/sec: 11,940 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00009/02000 (0.45%) | loss: 10.381780 | lrm: 0.25 | dt: 340.42ms | tok/sec: 12,032 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00010/02000 (0.50%) | loss: 10.378203 | lrm: 0.28 | dt: 346.73ms | tok/sec: 11,813 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00034/02000 (1.70%) | loss: 10.387769 | lrm: 0.88 | dt: 342.37ms | tok/sec: 11,963 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.14m | eta: 11.3m
step 00035/02000 (1.75%) | loss: 10.378545 | lrm: 0.90 | dt: 337.35ms | tok/sec: 12,141 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.14m | eta: 11.2m
step 00036/02000 (1.80%) | loss: 10.364180 | lrm: 0.93 | dt: 338.68ms | tok/sec: 12,094 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.15m | eta: 11.2m
step 00037/02000 (1.85%) | loss: 10.347918 | lrm: 0.95 | dt: 335.22ms | tok/sec: 12,218 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.15m | eta: 11.2m
step 00038/02000 (1.90%) | loss: 10.328181 | lrm: 0.97 | dt: 339.27ms | tok/sec: 12,072 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.16m | eta: 11.2m
step 00039/02000 (1.95%) | loss: 10.301936 | lrm: 1.00 | dt: 335.49ms | tok/sec: 12,209 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.17m | eta: 11.2m
step 00040/02000 (2.00%) | loss: 10.265528 | lrm: 1.00 | dt: 337.87ms | tok/sec: 12,123 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.17m | eta: 11.2m
step 00041/02000 (2.05%) | loss: 10.222243 | lrm: 1.00 | dt: 337.41ms | tok/sec: 12,139 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.18m | eta: 11.2m
step 00042/02000 (2.10%) | loss: 10.172188 | lrm: 1.00 | dt: 339.42ms | tok/sec: 12,067 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.18m | eta: 11.2m
step 00043/02000 (2.15%) | loss: 10.106331 | lrm: 1.00 | dt: 339.69ms | tok/sec: 12,057 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.19m | eta: 11.2m
step 00044/02000 (2.20%) | loss: 10.040218 | lrm: 1.00 | dt: 337.78ms | tok/sec: 12,126 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.19m | eta: 11.1m
step 00045/02000 (2.25%) | loss: 9.990179 | lrm: 1.00 | dt: 335.77ms | tok/sec: 12,198 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.20m | eta: 11.1m
step 00046/02000 (2.30%) | loss: 9.890181 | lrm: 1.00 | dt: 339.72ms | tok/sec: 12,057 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.20m | eta: 11.1m
step 00047/02000 (2.35%) | loss: 9.782639 | lrm: 1.00 | dt: 340.45ms | tok/sec: 12,031 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.21m | eta: 11.1m
step 00048/02000 (2.40%) | loss: 9.644644 | lrm: 1.00 | dt: 337.80ms | tok/sec: 12,125 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.22m | eta: 11.1m
step 00049/02000 (2.45%) | loss: 9.488073 | lrm: 1.00 | dt: 337.56ms | tok/sec: 12,134 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.22m | eta: 11.1m
Step 00050 | Validation bpb: 2.532767
step 00050/02000 (2.50%) | loss: 9.322958 | lrm: 1.00 | dt: 338.32ms | tok/sec: 12,106 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.23m | eta: 11.1m
step 00051/02000 (2.55%) | loss: 9.201189 | lrm: 1.00 | dt: 335.42ms | tok/sec: 12,211 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.23m | eta: 11.1m
step 00052/02000 (2.60%) | loss: 9.032674 | lrm: 1.00 | dt: 338.64ms | tok/sec: 12,095 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.24m | eta: 11.1m
step 00053/02000 (2.65%) | loss: 8.922101 | lrm: 1.00 | dt: 339.04ms | tok/sec: 12,081 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.24m | eta: 11.1m
step 00054/02000 (2.70%) | loss: 8.785748 | lrm: 1.00 | dt: 342.06ms | tok/sec: 11,974 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.25m | eta: 11.1m
step 00055/02000 (2.75%) | loss: 8.695490 | lrm: 1.00 | dt: 356.72ms | tok/sec: 11,482 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.26m | eta: 11.1m
step 00056/02000 (2.80%) | loss: 8.586829 | lrm: 1.00 | dt: 373.52ms | tok/sec: 10,965 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.26m | eta: 11.1m
step 00057/02000 (2.85%) | loss: 8.497503 | lrm: 1.00 | dt: 340.60ms | tok/sec: 12,025 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.27m | eta: 11.1m
step 00058/02000 (2.90%) | loss: 8.445013 | lrm: 1.00 | dt: 337.31ms | tok/sec: 12,143 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.27m | eta: 11.1m
step 00059/02000 (2.95%) | loss: 8.351709 | lrm: 1.00 | dt: 345.85ms | tok/sec: 11,843 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.28m | eta: 11.1m
step 00060/02000 (3.00%) | loss: 8.319639 | lrm: 1.00 | dt: 354.89ms | tok/sec: 11,541 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.29m | eta: 11.1m
step 00061/02000 (3.05%) | loss: 8.264282 | lrm: 1.00 | dt: 407.57ms | tok/sec: 10,049 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.29m | eta: 11.1m
step 00062/02000 (3.10%) | loss: 8.231027 | lrm: 1.00 | dt: 389.83ms | tok/sec: 10,507 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.30m | eta: 11.1m
step 00063/02000 (3.15%) | loss: 8.178314 | lrm: 1.00 | dt: 347.47ms | tok/sec: 11,788 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.30m | eta: 11.1m
step 00064/02000 (3.20%) | loss: 8.134152 | lrm: 1.00 | dt: 342.39ms | tok/sec: 11,962 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.31m | eta: 11.1m
step 00065/02000 (3.25%) | loss: 8.090989 | lrm: 1.00 | dt: 347.28ms | tok/sec: 11,794 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.32m | eta: 11.1m
step 00066/02000 (3.30%) | loss: 8.055437 | lrm: 1.00 | dt: 341.33ms | tok/sec: 12,000 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.32m | eta: 11.1m
step 00067/02000 (3.35%) | loss: 8.002841 | lrm: 1.00 | dt: 346.66ms | tok/sec: 11,815 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.33m | eta: 11.1m
step 00068/02000 (3.40%) | loss: 7.989000 | lrm: 1.00 | dt: 335.98ms | tok/sec: 12,191 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.33m | eta: 11.1m
step 00069/02000 (3.45%) | loss: 7.995070 | lrm: 1.00 | dt: 340.53ms | tok/sec: 12,028 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.34m | eta: 11.1m
step 00070/02000 (3.50%) | loss: 7.973207 | lrm: 1.00 | dt: 363.78ms | tok/sec: 11,259 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.34m | eta: 11.1m
step 00071/02000 (3.55%) | loss: 7.949885 | lrm: 1.00 | dt: 338.44ms | tok/sec: 12,102 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.35m | eta: 11.1m
step 00072/02000 (3.60%) | loss: 7.938553 | lrm: 1.00 | dt: 343.04ms | tok/sec: 11,940 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.36m | eta: 11.1m
step 00073/02000 (3.65%) | loss: 7.930540 | lrm: 1.00 | dt: 342.23ms | tok/sec: 11,968 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.36m | eta: 11.1m
step 00074/02000 (3.70%) | loss: 7.878985 | lrm: 1.00 | dt: 344.08ms | tok/sec: 11,904 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.37m | eta: 11.1m
step 00075/02000 (3.75%) | loss: 7.858551 | lrm: 1.00 | dt: 341.19ms | tok/sec: 12,004 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.37m | eta: 11.1m
step 00076/02000 (3.80%) | loss: 7.833875 | lrm: 1.00 | dt: 344.45ms | tok/sec: 11,891 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.38m | eta: 11.0m
step 00077/02000 (3.85%) | loss: 7.801619 | lrm: 1.00 | dt: 345.04ms | tok/sec: 11,871 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.38m | eta: 11.0m
step 00078/02000 (3.90%) | loss: 7.792494 | lrm: 1.00 | dt: 356.27ms | tok/sec: 11,496 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.39m | eta: 11.0m
step 00079/02000 (3.95%) | loss: 7.745542 | lrm: 1.00 | dt: 341.08ms | tok/sec: 12,008 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.40m | eta: 11.0m
step 00080/02000 (4.00%) | loss: 7.745352 | lrm: 1.00 | dt: 341.20ms | tok/sec: 12,004 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.40m | eta: 11.0m
step 00081/02000 (4.05%) | loss: 7.724388 | lrm: 1.00 | dt: 346.65ms | tok/sec: 11,815 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.41m | eta: 11.0m
step 00082/02000 (4.10%) | loss: 7.747300 | lrm: 1.00 | dt: 338.09ms | tok/sec: 12,114 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.41m | eta: 11.0m
step 00083/02000 (4.15%) | loss: 7.738031 | lrm: 1.00 | dt: 340.02ms | tok/sec: 12,046 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.42m | eta: 11.0m
step 00084/02000 (4.20%) | loss: 7.745084 | lrm: 1.00 | dt: 342.61ms | tok/sec: 11,955 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.42m | eta: 11.0m
step 00085/02000 (4.25%) | loss: 7.705505 | lrm: 1.00 | dt: 340.53ms | tok/sec: 12,028 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.43m | eta: 11.0m
step 00086/02000 (4.30%) | loss: 7.672367 | lrm: 1.00 | dt: 355.42ms | tok/sec: 11,524 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.44m | eta: 11.0m
step 00087/02000 (4.35%) | loss: 7.653569 | lrm: 1.00 | dt: 340.94ms | tok/sec: 12,013 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.44m | eta: 11.0m
step 00088/02000 (4.40%) | loss: 7.657835 | lrm: 1.00 | dt: 338.41ms | tok/sec: 12,103 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.45m | eta: 11.0m
step 00089/02000 (4.45%) | loss: 7.636946 | lrm: 1.00 | dt: 340.17ms | tok/sec: 12,041 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.45m | eta: 11.0m
step 00090/02000 (4.50%) | loss: 7.616799 | lrm: 1.00 | dt: 336.42ms | tok/sec: 12,175 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.46m | eta: 11.0m
